Marca;Fecha;Precio
Gold Leaf Ks;20110520;4.05
Habanos Blando;20110520;4.1
Habanos Duro;20110520;4.1
JPS American Blend Red;20110520;3.5
JPS American Blend Red 100’S;20110520;3.5
JPS American Blend Red Blando;20110520;3.4
JPS American Blend Silver;20110520;3.5
JPS American Blend White;20110520;3.5
JPS Black;20110520;3.6
JPS Green Menthol;20110520;3.5
Lambert & Butler Gold;20110520;4.1
Lambert & Butler KS;20110520;4.1
Lambert & Butler Menthol;20110520;4.1
News Azul Duro;20110520;3.5
News Rojo 30 Duro;20110520;5.25
News Rojo Duro;20110520;3.5
Nobel Blando;20110520;3.7
Nobel Duro;20110520;3.7
Nobel Plata;20110520;3.7
Nobel Style;20110520;3.5
Nobel Triple Filtro;20110520;3.7
Partagás Duro;20110520;4.1
R1 Azul;20110520;4.2
R1 Rojo;20110520;4.2
R1 Slim Line;20110520;4.2
Regal Ks;20110520;4.25
Richmond King Size;20110520;3.7
Richmond Superkings;20110520;3.7
Richmond Superkings Menthol;20110520;3.7
Richmond Superkings White;20110520;3.7
Sombra Blando;20110520;3.8
Superkings;20110520;4.15
Superkings Blue;20110520;4.15
Superkings Menthol;20110520;4.15
West Blue;20110520;3.5
West Ice;20110520;3.5
West Red;20110520;3.5
West Silver;20110520;3.5
Windsor Blue King Size;20110520;3.6
Windsor Blue Superkings;20110520;3.6
Belga Red;20110521;4.8
Benson & Hedges 100’S;20110521;4.35
Benson & Hedges Gold;20110521;4.35
Benson & Hedges Silver;20110521;4.2
Berkeley Blue;20110521;4.25
Berkeley Menthol;20110521;4.25
Berkeley Superkings.;20110521;4.25
Camel Shorts;20110521;3.6
Craven A Red;20110521;4.25
Dorchester Superkings;20110521;4.0
Dunhill International;20110521;4.6
Dunhill International Blue;20110521;4.6
Dunhill International Menthol;20110521;4.6
Golden American Classic Blue;20110521;3.3
Golden American Classic Red;20110521;3.3
HB Red;20110521;3.7
Kensitas Club King Size;20110521;4.35
Kool Filter Kings;20110521;4.25
Lucky Strike Click & Roll;20110521;3.8
Lucky Strike Corto Sin Filtro;20110521;3.6
Lucky Strike Red;20110521;3.7
Lucky Strike Red Blando;20110521;3.55
Lucky Strike Silver;20110521;3.7
Mayfair Fine;20110521;3.85
Mayfair King Size;20110521;3.85
Mayfair Menthol;20110521;3.85
Mayfair Sky Blue;20110521;3.85
Mayfair Superkings;20110521;3.85
Pall Mall Alaska/Menthol;20110521;3.4
Pall Mall Los Angeles;20110521;3.4
Pall Mall New Orleans Blando;20110521;3.35
Pall Mall New Orleans Largo 100’S;20110521;3.4
Pall Mall New Orleans XL;20110521;4.4
Pall Mall New Orleans/Red;20110521;3.4
Pall Mall Pocket Edition;20110521;3.35
Pall Mall Puerto Rico;20110521;3.4
Pall Mall San Francisco/Blue;20110521;3.4
Peter Stuyvesant Blue;20110521;3.7
Peter Stuyvesant Red;20110521;3.7
Peter Stuyvesant Silver;20110521;3.7
Prince Original/Rich Taste;20110521;4.25
Prince White/Rounded;20110521;4.25
Ronson 25 S Red;20110521;4.55
Ronson 25 S White;20110521;4.55
Rothmans Blue;20110521;4.25
Rothmans Red;20110521;4.25
Royal Crown Blue;20110521;3.9
Royal Crown Filter;20110521;3.9
Royals Red;20110521;3.6
Silk Cut Blue;20110521;4.35
Silk Cut Purple;20110521;4.35
Silk Cut Purple 100’S;20110521;4.35
Silk Cut Silver;20110521;4.35
Silk Cut White;20110521;4.35
Sovereign King Size;20110521;3.7
Sterling King Size;20110521;3.7
Sterling Superking Blue;20110521;3.7
Sterling Superkings;20110521;3.7
Vogue Frisson Menthe;20110521;4.4
Vogue Perle Bronze;20110521;3.7
Vogue Super Slims Blue;20110521;4.4
Winfield Blue;20110521;5.25
Winfield Red;20110521;5.25
B.N. Beige Duro;20110601;3.65
B.N. Clásico Blando;20110601;3.65
B.N. Clásico Duro;20110601;3.65
Bastos Filter Blando;20110601;4.5
Boncalo Duro;20110601;3.65
Davidoff Classic;20110601;4.0
Davidoff Gold;20110601;4.0
Diana Duro;20110601;3.4
Ducados 25 Azul Duro;20110601;4.55
Ducados Azul Blando;20110601;3.7
Ducados Azul Duro;20110601;3.7
Ducados Azul/Blanco Blando;20110601;3.7
Ducados Azul/Blanco Duro;20110601;3.7
Ducados Blanco Duro;20110601;3.7
Ducados Internacional Duro;20110601;4.2
Ducados Lujo Duro;20110601;4.0
Ducados Rubio 100’S;20110601;3.4
Ducados Rubio Azul;20110601;3.4
Ducados Rubio Azul Blando;20110601;3.35
Ducados Rubio Mentol;20110601;3.4
Ducados Rubio Rojo;20110601;3.4
Ducados Rubio Rojo 24;20110601;4.0
Ducados Rubio Rojo 25;20110601;4.2
Ducados Rubio Rojo Blando;20110601;3.35
Embassy Nº 1;20110601;4.15
Fine 120 Azul Duro;20110601;4.2
Fine 120 Menthol Duro;20110601;4.2
Fine 120 Rojo Blend Duro;20110601;4.2
For U! by Fortuna;20110601;3.4
Fortuna 24 Azul Duro;20110601;4.15
Fortuna 24 Rojo Duro;20110601;4.15
Fortuna Azul Duro 20;20110601;3.5
Fortuna Fresh;20110601;3.5
Fortuna Menthol Duro;20110601;3.5
Fortuna Plata Duro;20110601;3.5
Fortuna Red Line;20110601;3.4
Fortuna Rojo Blando;20110601;3.5
Fortuna Rojo Duro 20;20110601;3.5
Fortuna XL;20110601;3.5
Fortuna XL Duro;20110601;3.5
Free Jack;20110601;3.4
Gauloises Brunes;20110601;3.4
Gauloises Rubio Amarillo;20110601;3.4
Gauloises Rubio Azul;20110601;3.4
Gauloises Rubio Rojo;20110601;3.4
Gitanes Cortos Con Filtro Duro;20110601;4.15
Gitanes Cortos Sin Filtro Duro;20110601;4.15
Gold Leaf Ks;20110601;3.95
Habanos Blando;20110601;3.95
Habanos Duro;20110601;3.95
John Player King Size Blue;20110601;4.0
John Player King Size Gold;20110601;4.0
JPS American Blend Red;20110601;3.4
JPS American Blend Red 100’S;20110601;3.4
JPS American Blend Red Blando;20110601;3.35
JPS American Blend Silver;20110601;3.4
JPS American Blend White;20110601;3.4
JPS Black;20110601;3.5
JPS Green Menthol;20110601;3.4
Lambert & Butler Gold;20110601;4.0
Lambert & Butler KS;20110601;4.0
Lambert & Butler Menthol;20110601;4.0
News Azul Duro;20110601;3.4
News Rojo 30 Duro;20110601;5.05
News Rojo Duro;20110601;3.4
Nobel Blando;20110601;3.5
Nobel Duro;20110601;3.5
Nobel Plata;20110601;3.5
Nobel Style;20110601;3.4
Nobel Triple Filtro;20110601;3.5
Partagás Duro;20110601;3.95
R1 Azul;20110601;3.95
R1 Rojo;20110601;3.95
R1 Slim Line;20110601;3.95
Regal Ks;20110601;4.15
Richmond Gold;20110601;3.6
Richmond King Size;20110601;3.6
Richmond Superkings;20110601;3.6
Richmond Superkings Menthol;20110601;3.6
Richmond Superkings White;20110601;3.6
Sombra Blando;20110601;3.65
Superkings;20110601;4.05
Superkings Blue;20110601;4.05
Superkings Menthol;20110601;4.05
West Blue;20110601;3.4
West Ice;20110601;3.4
West Red;20110601;3.4
West Silver;20110601;3.4
Windsor Blue King Size;20110601;3.5
Windsor Blue Superkings;20110601;3.5
Belga Red;20110602;4.5
HB Red;20110602;3.5
Kool Filter Kings;20110602;4.0
Lucky Strike Click & Roll;20110602;3.6
Lucky Strike Corto Sin Filtro;20110602;3.5
Lucky Strike Red;20110602;3.5
Lucky Strike Red Blando;20110602;3.4
Lucky Strike Silver;20110602;3.5
Pall Mall Alaska/Menthol;20110602;3.3
Pall Mall Los Angeles;20110602;3.3
Pall Mall New Orleans Blando;20110602;3.3
Pall Mall New Orleans Largo 100’S;20110602;3.3
Pall Mall New Orleans XL;20110602;4.3
Pall Mall New Orleans/Red;20110602;3.3
Pall Mall Pocket Edition;20110602;3.3
Pall Mall Puerto Rico;20110602;3.3
Pall Mall San Francisco/Blue;20110602;3.3
Peter Stuyvesant Blue;20110602;3.5
Peter Stuyvesant Red;20110602;3.5
Peter Stuyvesant Silver;20110602;3.5
Prince Original/Rich Taste;20110602;4.0
Prince White/Rounded;20110602;4.0
Rothmans Blue;20110602;4.0
Rothmans Red;20110602;4.0
Royal Crown Blue;20110602;3.7
Royal Crown Filter;20110602;3.7
Royals Red;20110602;3.5
Vogue Perle Bronze;20110602;3.5
Winfield Blue;20110602;5.05
Winfield Red;20110602;5.05
Benson & Hedges 100’S;20110603;4.15
Benson & Hedges Gold;20110603;4.15
Benson & Hedges London Blue;20110603;3.4
Benson & Hedges London Red;20110603;3.4
Benson & Hedges Silver;20110603;4.0
Berkeley Blue;20110603;4.05
Berkeley Menthol;20110603;4.05
Berkeley Superkings;20110603;4.05
Bisonte Blando;20110603;3.4
Bisonte Duro;20110603;3.4
Bullbrand Negro 20;20110603;3.4
Camel Black;20110603;3.55
Camel Blue 20;20110603;3.7
Camel Essential Blue;20110603;3.7
Camel Essential Filters;20110603;3.7
Camel Filter Box 20;20110603;3.7
Camel Non Filter Soft;20110603;3.7
Camel Shorts;20110603;3.55
Camel White;20110603;3.55
Celtas Filtro Blando;20110603;3.65
Condal Blando 100;20110603;3.6
Coronas A.B. Blando 100;20110603;3.4
Coronas A.B. Duro;20110603;3.4
Coronas A.B. Duro 100;20110603;3.4
Coronas A.B. Gold Duro;20110603;3.4
Coronas A.B. Menthol Duro;20110603;3.4
Coronas A.B. Silver Duro;20110603;3.4
Coronas Clásico Blando;20110603;3.7
Coronas Clásico Duro;20110603;3.7
Coronas Negro Oro Duro;20110603;3.7
Coronas Negro Plata Duro;20110603;3.7
Coronas Reserva Duro;20110603;3.95
Denim Red American Blend;20110603;3.3
Dorchester Superkings;20110603;3.8
Excite Red Duro 20;20110603;3.3
Gold Coast Blue (Azul);20110603;3.4
Gold Coast Filters (Rojo);20110603;3.4
Gold Coast Menthol (Verde);20110603;3.4
Gold Coast White (Blanco);20110603;3.4
Kensitas Club King Size;20110603;4.15
Mayfair Fine;20110603;3.65
Mayfair King Size;20110603;3.65
Mayfair Menthol;20110603;3.65
Mayfair Sky Blue;20110603;3.65
Mayfair Superkings;20110603;3.65
More Filters Box;20110603;4.25
More Menthol Box;20110603;4.25
Piper Menthol Blando;20110603;3.4
Reales Blando;20110603;3.5
Rex FF Blando;20110603;3.65
Rex Plata Duro;20110603;3.65
Ronson 25 S Red;20110603;4.25
Ronson 25 S White;20110603;4.25
Salem Menthol;20110603;4.0
Silk Cut Blue;20110603;4.15
Silk Cut Purple;20110603;4.15
Silk Cut Purple 100’S;20110603;4.15
Silk Cut Silver;20110603;4.15
Silk Cut White;20110603;4.15
Sovereign King Size;20110603;3.5
Sterling King Size;20110603;3.5
Sterling Superking Blue;20110603;3.5
Sterling Superkings;20110603;3.5
Winston Blue;20110603;3.5
Winston Classic 100;20110603;3.5
Winston Classic Ks Box;20110603;3.5
Winston Classic Red Ks Soft;20110603;3.5
Winston Redvolution;20110603;3.4
Winston Silver;20110603;3.5
Basic Duro;20110608;3.3
Black Jack Red C20;20110608;3.3
Camel Filter Soft;20110608;3.7
Chesterfield Classic Blue Duro;20110608;3.5
Chesterfield Classic Red Blando;20110608;3.5
Chesterfield Classic Red Duro;20110608;3.5
Chesterfield Naked;20110608;3.5
Euphoria Apple Flavor C20;20110608;3.4
Euphoria Strawberry C20;20110608;3.4
L&M Blue Label Blando;20110608;3.3
L&M Blue Label Duro;20110608;3.3
L&M Red Label Blando;20110608;3.3
L&M Red Label Duro;20110608;3.3
Marlboro Blue Fresh;20110608;3.85
Marlboro Gold 100’S;20110608;4.0
Marlboro Gold Duro;20110608;3.85
Marlboro Gold Touch;20110608;3.65
Marlboro Med Duro;20110608;3.85
Marlboro Pocket Pack (corto);20110608;3.65
Marlboro Red 100’S;20110608;4.0
Marlboro Red Blando;20110608;3.85
Marlboro Red Duro;20110608;3.85
Next Red 20;20110608;3.3
Next White 20;20110608;3.3
Philip Morris Blues;20110608;3.3
Philip Morris Filter King;20110608;3.5
Philip Morris Green;20110608;3.3
Philip Morris Reds;20110608;3.3
Philip Morris Supreme;20110608;3.5
Verso Blue C20;20110608;3.4
Verso Menthol C20;20110608;3.4
Verso Red C20;20110608;3.4
Verso Virginia C20;20110608;3.4
Vip Valuable Innovative And Pleasant Gold C20;20110608;3.5
Vip Valuable Innovative And Pleasant Green C20;20110608;3.5
Vip Valuable Innovative And Pleasant Silver C20;20110608;3.5
Vip Valuable Innovative And Pleasant Strawberry C20;20110608;3.5
B.N. Beige Duro;20110610;3.55
B.N. Clásico Blando;20110610;3.55
B.N. Clásico Duro;20110610;3.55
Boncalo Duro;20110610;3.55
Davidoff Classic;20110610;3.85
Davidoff Gold;20110610;3.85
Diana Duro;20110610;3.3
Ducados 25 Azul Duro;20110610;4.45
Ducados Azul Blando;20110610;3.6
Ducados Azul Duro;20110610;3.6
Ducados Azul/Blanco Blando;20110610;3.6
Ducados Azul/Blanco Duro;20110610;3.6
Ducados Blanco Duro;20110610;3.6
Ducados Internacional Duro;20110610;4.1
Ducados Lujo Duro;20110610;3.9
Ducados Rubio 100’S;20110610;3.3
Ducados Rubio Azul;20110610;3.3
Ducados Rubio Azul Blando;20110610;3.3
Ducados Rubio Mentol;20110610;3.3
Ducados Rubio Pocket;20110610;3.3
Ducados Rubio Rojo;20110610;3.3
Ducados Rubio Rojo 24;20110610;3.9
Ducados Rubio Rojo 25;20110610;4.1
Ducados Rubio Rojo Blando;20110610;3.3
Embassy N.º 1;20110610;4.0
Fine 120 Azul Duro;20110610;4.05
Fine 120 Menthol Duro;20110610;4.05
Fine 120 Rojo Blend Duro;20110610;4.05
Fortuna 24 Azul Duro;20110610;4.0
Fortuna 24 Rojo Duro;20110610;4.0
Fortuna Pocket;20110610;3.3
Gauloises Brunes;20110610;3.3
Gauloises Rubio Amarillo;20110610;3.3
Gauloises Rubio Azul;20110610;3.3
Gauloises Rubio Rojo;20110610;3.3
Gitanes Cortos Con Filtro Duro;20110610;4.05
Gitanes Cortos Sin Filtro Duro;20110610;4.05
Gold Leaf Ks;20110610;3.8
Habanos Blando;20110610;3.85
Habanos Duro;20110610;3.85
John Player King Size Blue;20110610;3.85
JPS American Blend Red;20110610;3.3
JPS American Blend Red 100’S;20110610;3.3
JPS American Blend Red Blando;20110610;3.3
JPS American Blend Silver;20110610;3.3
JPS American Blend White;20110610;3.3
JPS Black;20110610;3.4
JPS Black 100s;20110610;3.4
JPS Green Menthol;20110610;3.3
JPS Virginia Blue;20110610;3.4
Lambert & Butler Gold;20110610;3.85
Lambert & Butler KS;20110610;3.85
Lambert & Butler Menthol;20110610;3.85
News Azul Duro;20110610;3.3
News Rojo 30 Duro;20110610;4.9
News Rojo Duro;20110610;3.3
Partagás Duro;20110610;3.85
R1 Azul;20110610;3.8
R1 Rojo;20110610;3.8
R1 Slim Line;20110610;3.8
Regal Ks;20110610;4.0
Richmond Gold;20110610;3.5
Richmond King Size;20110610;3.5
Richmond Superkings;20110610;3.5
Richmond Superkings Menthol;20110610;3.5
Richmond Superkings White;20110610;3.5
Sombra Blando;20110610;3.55
Superkings;20110610;3.9
Superkings Blue;20110610;3.9
Superkings Menthol;20110610;3.9
West Blue;20110610;3.3
West Ice;20110610;3.3
West Red;20110610;3.3
West Silver;20110610;3.3
Windsor Blue King Size;20110610;3.4
Windsor Blue Superkings;20110610;3.4
Cohiba Duro;20110614;3.5
Craven A Red;20110614;4.0
Dunhill International;20110614;4.5
Dunhill International Blue;20110614;4.5
Dunhill International Menthol;20110614;4.5
HB Red;20110614;3.4
Kool Filter Kings;20110614;3.85
Lucky Strike Click & Roll;20110614;3.5
Lucky Strike Pocket;20110614;3.3
Pall Mall New Orleans 70’s;20110614;3.3
Pall Mall New Orleans XL;20110614;4.25
Peter Stuyvesant Blue;20110614;3.4
Peter Stuyvesant Red;20110614;3.4
Peter Stuyvesant Silver;20110614;3.4
Popular Negro KS;20110614;3.4
Prince Original/Rich Taste;20110614;3.85
Prince White/Rounded;20110614;3.85
Rothmans Blue;20110614;3.85
Rothmans Red;20110614;3.85
Royal Crown Blue;20110614;3.5
Royal Crown Filter;20110614;3.5
Royals Red;20110614;3.4
Vogue Frisson Menthe;20110614;4.0
Vogue Super Slims Blue;20110614;4.0
Winfield Blue;20110614;4.9
Winfield Red;20110614;4.9
Benson & Hedges 100’S;20110616;4.0
Benson & Hedges Gold;20110616;4.0
Benson & Hedges London Blue;20110616;3.3
Benson & Hedges London Red;20110616;3.3
Benson & Hedges Silver;20110616;3.85
Berkeley Blue;20110616;3.9
Berkeley Menthol;20110616;3.9
Berkeley Superkings;20110616;3.9
Camel Black;20110616;3.4
Camel Blue 20;20110616;3.6
Camel Essential Blue;20110616;3.6
Camel Essential Filters;20110616;3.6
Camel Filter Box 20;20110616;3.6
Camel Filter Soft;20110616;3.6
Camel Non Filter Soft;20110616;3.6
Camel Shorts;20110616;3.4
Camel White;20110616;3.4
Celtas Filtro Blando;20110616;3.55
Condal Blando 100;20110616;3.5
Coronas A.B. Blando 100;20110616;3.3
Coronas A.B. Duro;20110616;3.3
Coronas A.B. Duro 100;20110616;3.3
Coronas A.B. Gold Duro;20110616;3.3
Coronas A.B. Menthol Duro;20110616;3.3
Coronas A.B. Silver Duro;20110616;3.3
Coronas Clásico Blando;20110616;3.6
Coronas Clásico Duro;20110616;3.6
Coronas Negro Oro Duro;20110616;3.6
Coronas Negro Plata Duro;20110616;3.6
Coronas Reserva Duro;20110616;3.85
Dorchester Superkings;20110616;3.65
Gold Coast Blue (Azul);20110616;3.3
Gold Coast Filters (Rojo);20110616;3.3
Gold Coast Menthol (Verde);20110616;3.3
Gold Coast White (Blanco);20110616;3.3
Kensitas Club King Size;20110616;4.0
Mayfair Fine;20110616;3.5
Mayfair King Size;20110616;3.5
Mayfair Menthol;20110616;3.5
Mayfair Sky Blue;20110616;3.5
Mayfair Superkings;20110616;3.5
More Filters Box;20110616;4.1
More Menthol Box;20110616;4.1
Reales Blando;20110616;3.4
Rex FF Blando;20110616;3.55
Rex Plata Duro;20110616;3.55
Salem Menthol;20110616;3.85
Silk Cut Blue;20110616;4.0
Silk Cut Purple;20110616;4.0
Silk Cut Purple 100’S;20110616;4.0
Silk Cut Silver;20110616;4.0
Silk Cut White;20110616;4.0
Sovereign King Size;20110616;3.4
Sterling King Size;20110616;3.4
Sterling Superking Blue;20110616;3.4
Sterling Superkings;20110616;3.4
Winston Redvolution;20110616;3.3
B.N. Beige Duro;20110702;3.75
B.N. Clásico Blando;20110702;3.75
B.N. Clásico Duro;20110702;3.75
Bastos Filter Blando;20110702;4.4
Boncalo Duro;20110702;3.75
Davidoff Classic;20110702;4.15
Davidoff Gold;20110702;4.15
Diana Duro;20110702;3.6
Ducados 25 Azul Duro;20110702;4.65
Ducados Azul Blando;20110702;3.8
Ducados Azul Duro;20110702;3.8
Ducados Azul/Blanco Blando;20110702;3.8
Ducados Azul/Blanco Duro;20110702;3.8
Ducados Blanco Duro;20110702;3.8
Ducados Internacional Duro;20110702;4.3
Ducados Lujo Duro;20110702;4.1
Ducados Rubio 100’S;20110702;3.5
Ducados Rubio Azul;20110702;3.5
Ducados Rubio Azul Blando;20110702;3.4
Ducados Rubio Mentol;20110702;3.5
Ducados Rubio Rojo;20110702;3.5
Ducados Rubio Rojo 24;20110702;4.0
Ducados Rubio Rojo 25;20110702;4.15
Ducados Rubio Rojo Blando;20110702;3.4
Embassy N.º 1;20110702;4.25
Fine 120 Azul Duro;20110702;4.35
Fine 120 Menthol Duro;20110702;4.35
Fine 120 Rojo Blend Duro;20110702;4.35
For U! by Fortuna;20110702;3.6
Fortuna 24 Azul Duro;20110702;4.2
Fortuna 24 Rojo Duro;20110702;4.2
Fortuna Azul Duro 20;20110702;3.8
Fortuna Fresh;20110702;3.8
Fortuna Menthol Duro;20110702;3.8
Fortuna Plata Duro;20110702;3.8
Fortuna Pocket;20110702;3.4
Fortuna Red Line;20110702;3.6
Fortuna Red Line Blando;20110702;3.5
Fortuna Rojo Blando;20110702;3.7
Fortuna Rojo Duro 20;20110702;3.8
Fortuna XL Blando;20110702;3.7
Fortuna XL Duro;20110702;3.8
Gauloises Brunes;20110702;3.65
Gauloises Rubio Amarillo;20110702;3.65
Gauloises Rubio Azul;20110702;3.65
Gauloises Rubio Rojo;20110702;3.65
Gitanes Cortos Con Filtro Duro;20110702;4.25
Gitanes Cortos Sin Filtro Duro;20110702;4.25
Gold Leaf Ks;20110702;4.05
Habanos Blando;20110702;4.05
Habanos Duro;20110702;4.05
John Player King Size Blue;20110702;4.1
John Player King Size Gold;20110702;4.1
JPS American Blend Red;20110702;3.5
JPS American Blend Red 100’S;20110702;3.5
JPS American Blend Red Blando;20110702;3.4
JPS American Blend Silver;20110702;3.5
JPS American Blend White;20110702;3.5
JPS Black;20110702;3.6
JPS Black 100s;20110702;3.6
JPS Green Menthol;20110702;3.5
JPS Virginia Blue;20110702;3.5
Lambert & Butler Gold;20110702;4.1
Lambert & Butler KS;20110702;4.1
Lambert & Butler Menthol;20110702;4.1
News Azul Duro;20110702;3.6
News Rojo 30 Duro;20110702;5.25
News Rojo Duro;20110702;3.6
Nobel Blando;20110702;3.7
Nobel Duro;20110702;3.8
Nobel Plata;20110702;3.8
Nobel Style;20110702;3.5
Nobel Triple Filtro;20110702;3.8
Partagás Duro;20110702;4.05
R1 Azul;20110702;4.1
R1 Rojo;20110702;4.1
R1 Slim Line;20110702;4.1
Regal Ks;20110702;4.25
Richmond Gold;20110702;3.7
Richmond King Size;20110702;3.7
Richmond Superkings;20110702;3.7
Richmond Superkings Menthol;20110702;3.7
Richmond Superkings White;20110702;3.7
Sombra Blando;20110702;3.75
Superkings;20110702;4.15
Superkings Blue;20110702;4.15
Superkings Menthol;20110702;4.15
West Blue;20110702;3.5
West Ice;20110702;3.5
West Red;20110702;3.5
West Silver;20110702;3.5
Windsor Blue King Size;20110702;3.6
Windsor Blue Superkings;20110702;3.6
Basic Duro;20110708;3.5
Chesterfield Classic Blue Duro;20110708;3.75
Chesterfield Classic Red Blando;20110708;3.7
Chesterfield Classic Red Duro;20110708;3.75
Chesterfield Naked;20110708;3.7
Couture 0.1 Silver Slim;20110708;3.6
Couture Fine Flavour Slim;20110708;3.6
Couture Full Flavour Slim;20110708;3.6
Couture Menthol Slim;20110708;3.6
L&M Blue Label Blando;20110708;3.4
L&M Blue Label Duro;20110708;3.5
L&M Red Label Blando;20110708;3.4
L&M Red Label Duro;20110708;3.5
Lark;20110708;4.0
Mark 1 American Blend;20110708;3.3
Mark 1 Golden Blend;20110708;3.3
Mark 1 Menthol;20110708;3.3
Marlboro Blue Fresh;20110708;4.0
Marlboro Gold 100’S;20110708;4.1
Marlboro Gold Duro;20110708;4.0
Marlboro Gold Touch;20110708;3.85
Marlboro Med Duro;20110708;4.0
Marlboro Pocket Pack (Corto);20110708;3.85
Marlboro Red 100’S;20110708;4.1
Marlboro Red Blando;20110708;4.0
Marlboro Red Duro;20110708;4.0
Next Red 20;20110708;3.5
Next White 20;20110708;3.5
Philip Morris Blues;20110708;3.5
Philip Morris Filter King;20110708;3.75
Philip Morris Green;20110708;3.5
Philip Morris Reds;20110708;3.5
Philip Morris Supreme;20110708;3.75
Benson & Hedges 100’S;20110712;4.25
Benson & Hedges Gold;20110712;4.25
Benson & Hedges London Blue;20110712;3.4
Benson & Hedges London Red;20110712;3.4
Benson & Hedges Silver;20110712;4.1
Berkeley Blue;20110712;4.15
Berkeley Menthol;20110712;4.15
Berkeley Superkings.;20110712;4.15
Bisonte Blando;20110712;3.65
Bisonte Duro;20110712;3.65
Camel Black;20110712;3.6
Camel Blue 20;20110712;3.75
Camel Essential Blue;20110712;3.75
Camel Essential Filters;20110712;3.75
Camel Filter Box 20;20110712;3.75
