Nombre;Fecha;Area;Precio
Ducados Rubio Rojo 25;20101208;Peninsula e Illes Balears;3.55
Ducados Rubio Rojo Blando;20101208;Peninsula e Illes Balears;3.6
Ducal Blue;20101208;Peninsula e Illes Balears;3.6
Ducal Filter;20101208;Peninsula e Illes Balears;4.4
Egalite Blanches;20101208;Peninsula e Illes Balears;3.55
Egalite Slim;20101208;Peninsula e Illes Balears;3.45
Elixyr Blue;20101208;Peninsula e Illes Balears;3.45
Elixyr Blue 100’s;20101208;Peninsula e Illes Balears;3.35
Elixyr Menthol;20101208;Peninsula e Illes Balears;3.5
Elixyr Red;20101208;Peninsula e Illes Balears;3.5
Elixyr Red 100’S;20101208;Peninsula e Illes Balears;3.5
Elixyr Red XXXL;20101208;Peninsula e Illes Balears;3.5
Embassy N.º 1;20101208;Peninsula e Illes Balears;3.5
Excite Blue 20;20101208;Peninsula e Illes Balears;3.5
Excite Green Menthol 20;20101208;Peninsula e Illes Balears;5.25
Excite Red Blando;20101208;Peninsula e Illes Balears;4.25
Excite Red Duro 20;20101208;Peninsula e Illes Balears;3.4
Fine 120 Azul Duro;20101208;Peninsula e Illes Balears;3.4
Fine 120 Menthol Duro;20101208;Peninsula e Illes Balears;3.35
Fine 120 Rojo Blend Duro;20101208;Peninsula e Illes Balears;3.4
For U! by Fortuna;20101208;Peninsula e Illes Balears;4.45
Fortuna 24 Azul Duro;20101208;Peninsula e Illes Balears;4.45
Fortuna 24 Rojo Duro;20101208;Peninsula e Illes Balears;4.45
Fortuna Azul Duro 20;20101208;Peninsula e Illes Balears;3.65
Fortuna Fresh;20101208;Peninsula e Illes Balears;4.3
Fortuna Menthol Duro;20101208;Peninsula e Illes Balears;4.3
Fortuna Plata Duro;20101208;Peninsula e Illes Balears;3.75
Fortuna Red Line;20101208;Peninsula e Illes Balears;3.75
Fortuna Rojo Blando;20101208;Peninsula e Illes Balears;3.75
Fortuna Rojo Duro 20;20101208;Peninsula e Illes Balears;3.75
Fortuna XL;20101208;Peninsula e Illes Balears;3.65
Fortuna XL Duro;20101208;Peninsula e Illes Balears;3.75
Fraternite Blondes;20101208;Peninsula e Illes Balears;3.75
Fraternite Slim;20101208;Peninsula e Illes Balears;3.75
Free Jack;20101208;Peninsula e Illes Balears;3.75
Gala Society Rubin;20101208;Peninsula e Illes Balears;3.4
Gala Society Saphir;20101208;Peninsula e Illes Balears;3.5
Gauloises Brunes;20101208;Peninsula e Illes Balears;3.5
Gauloises Rubio Amarillo;20101208;Peninsula e Illes Balears;3.4
Gauloises Rubio Azul;20101208;Peninsula e Illes Balears;3.4
Gauloises Rubio Rojo;20101208;Peninsula e Illes Balears;3.65
Gitanes Cortos Con Filtro Duro;20101208;Peninsula e Illes Balears;3.65
Gitanes Cortos Sin Filtro Duro;20101208;Peninsula e Illes Balears;3.65
Gold Leaf Ks;20101208;Peninsula e Illes Balears;3.65
Habanos Blando;20101208;Peninsula e Illes Balears;4.3
Habanos Duro;20101208;Peninsula e Illes Balears;4.3
Herencia Cubana;20101208;Peninsula e Illes Balears;4.05
Hispanos Negro 20;20101208;Peninsula e Illes Balears;4.1
Ibiza Essence American Blend;20101208;Peninsula e Illes Balears;4.1
Ibiza Essence Cyan;20101208;Peninsula e Illes Balears;3.45
John Player King Size Blue;20101208;Peninsula e Illes Balears;3.3
JPS American Blend Red;20101208;Peninsula e Illes Balears;3.35
JPS American Blend Red 100’S;20101208;Peninsula e Illes Balears;3.35
JPS American Blend Red Blando;20101208;Peninsula e Illes Balears;4.25
JPS American Blend Silver;20101208;Peninsula e Illes Balears;3.6
JPS American Blend White;20101208;Peninsula e Illes Balears;3.6
JPS Black;20101208;Peninsula e Illes Balears;3.5
JPS Black 100s;20101208;Peninsula e Illes Balears;3.6
JPS Green Menthol;20101208;Peninsula e Illes Balears;3.6
JPS Virginia Blue;20101208;Peninsula e Illes Balears;3.6
L&M Blue Label Blando;20101208;Peninsula e Illes Balears;3.6
L&M Blue Label Duro;20101208;Peninsula e Illes Balears;3.6
L&M Red Label Blando;20101208;Peninsula e Illes Balears;3.6
L&M Red Label Duro;20101208;Peninsula e Illes Balears;3.6
Lambert & Butler Gold;20101208;Peninsula e Illes Balears;3.65
Lambert & Butler KS;20101208;Peninsula e Illes Balears;3.6
Lambert & Butler Menthol;20101208;Peninsula e Illes Balears;3.65
Lark;20101208;Peninsula e Illes Balears;4.1
Latino Heritage;20101208;Peninsula e Illes Balears;4.1
Latino Heritage Natural;20101208;Peninsula e Illes Balears;4.1
Latino Heritage Rubio;20101208;Peninsula e Illes Balears;4.0
Liberte Brunes Negro;20101208;Peninsula e Illes Balears;3.45
Louxor;20101208;Peninsula e Illes Balears;3.4
Manitou Easy Blend Hard;20101208;Peninsula e Illes Balears;3.4
Manitou Golden Blend Hard;20101208;Peninsula e Illes Balears;3.35
Manitou Original Blend Hard;20101208;Peninsula e Illes Balears;3.4
Marlboro Blue Fresh;20101208;Peninsula e Illes Balears;3.6
Marlboro Cold Mint Stripe;20101208;Peninsula e Illes Balears;3.6
Marlboro Gold 100’S;20101208;Peninsula e Illes Balears;3.6
Marlboro Gold Duro;20101208;Peninsula e Illes Balears;4.25
Marlboro Gold Touch;20101208;Peninsula e Illes Balears;4.25
Marlboro Med Duro;20101208;Peninsula e Illes Balears;4.35
Marlboro Pocket Pack (Corto);20101208;Peninsula e Illes Balears;4.25
Marlboro Red 100’S;20101208;Peninsula e Illes Balears;3.85
Marlboro Red Blando;20101208;Peninsula e Illes Balears;4.25
Marlboro Red Duro;20101208;Peninsula e Illes Balears;3.8
Maryland;20101208;Peninsula e Illes Balears;4.35
Mecánicos Extra Filtro;20101208;Peninsula e Illes Balears;4.25
Merilyn Blue Slim;20101208;Peninsula e Illes Balears;4.25
Merilyn Red Slim;20101208;Peninsula e Illes Balears;3.4
Merilyn Vanilla Slim;20101208;Peninsula e Illes Balears;3.45
Mohawk Blue;20101208;Peninsula e Illes Balears;3.4
Mohawk Red;20101208;Peninsula e Illes Balears;3.4
Natur Slim Blue;20101208;Peninsula e Illes Balears;3.4
Natur Slim Red;20101208;Peninsula e Illes Balears;3.4
News Azul Duro;20101208;Peninsula e Illes Balears;3.4
News Rojo 30 Duro;20101208;Peninsula e Illes Balears;3.6
News Rojo Duro;20101208;Peninsula e Illes Balears;3.6
Next Red 20;20101208;Peninsula e Illes Balears;3.6
Next White 20;20101208;Peninsula e Illes Balears;5.25
Nobel Blando;20101208;Peninsula e Illes Balears;3.6
Nobel Duro;20101208;Peninsula e Illes Balears;3.6
Nobel Plata;20101208;Peninsula e Illes Balears;3.6
Nobel Style;20101208;Peninsula e Illes Balears;3.75
Nobel Triple Filtro;20101208;Peninsula e Illes Balears;3.75
Partagás Duro;20101208;Peninsula e Illes Balears;3.75
Pepe 20;20101208;Peninsula e Illes Balears;3.6
Philip Morris Blues;20101208;Peninsula e Illes Balears;3.75
Philip Morris Filter King;20101208;Peninsula e Illes Balears;4.1
Philip Morris Green;20101208;Peninsula e Illes Balears;3.3
Philip Morris Reds;20101208;Peninsula e Illes Balears;3.6
Philip Morris Supreme;20101208;Peninsula e Illes Balears;3.8
Pink Elephant International Blend;20101208;Peninsula e Illes Balears;3.6
Privium Blue;20101208;Peninsula e Illes Balears;3.6
Privium Red;20101208;Peninsula e Illes Balears;3.8
Pueblo Blue;20101208;Peninsula e Illes Balears;3.6
R1 Azul;20101208;Peninsula e Illes Balears;3.35
R1 Rojo;20101208;Peninsula e Illes Balears;3.35
R1 Slim Line;20101208;Peninsula e Illes Balears;3.55
Regal Ks;20101208;Peninsula e Illes Balears;4.2
Respect Gold;20101208;Peninsula e Illes Balears;4.2
Respect Red;20101208;Peninsula e Illes Balears;4.2
Richmond Gold;20101208;Peninsula e Illes Balears;4.25
Richmond King Size;20101208;Peninsula e Illes Balears;3.4
Richmond Superkings;20101208;Peninsula e Illes Balears;3.4
Richmond Superkings Gold;20101208;Peninsula e Illes Balears;3.7
Richmond Superkings Menthol;20101208;Peninsula e Illes Balears;3.7
Romeo y Julieta KS;20101208;Peninsula e Illes Balears;3.7
Ronhill Rich;20101208;Peninsula e Illes Balears;3.7
Ronhill Slims;20101208;Peninsula e Illes Balears;3.7
Ronhill Slims Azure;20101208;Peninsula e Illes Balears;3.65
Ronhill Slims Menthol;20101208;Peninsula e Illes Balears;3.45
Ronhill Slims Velvet;20101208;Peninsula e Illes Balears;3.6
Ronhill White;20101208;Peninsula e Illes Balears;3.6
Sioux Original;20101208;Peninsula e Illes Balears;3.6
Sombra Blando;20101208;Peninsula e Illes Balears;3.6
Superkings;20101208;Peninsula e Illes Balears;3.45
Superkings Blue;20101208;Peninsula e Illes Balears;3.35
Superkings Menthol;20101208;Peninsula e Illes Balears;3.8
Surfside Cubalibre Flavor;20101208;Peninsula e Illes Balears;4.15
Surfside Mango Tropic Flavor;20101208;Peninsula e Illes Balears;4.15
Surfside Mojito Flavor;20101208;Peninsula e Illes Balears;4.15
Surfside Piña Colada Flavor;20101208;Peninsula e Illes Balears;4.0
Surfside Tequila Sunrise Flavor;20101208;Peninsula e Illes Balears;4.0
Surfside Vanilla Flavor;20101208;Peninsula e Illes Balears;4.0
Tradition de Luxe;20101208;Peninsula e Illes Balears;4.0
Von Eicken Superior Gold;20101208;Peninsula e Illes Balears;4.0
Von Eicken Superior Menthol;20101208;Peninsula e Illes Balears;4.0
Von Eicken Superior Silver;20101208;Peninsula e Illes Balears;3.4
West Blue;20101208;Peninsula e Illes Balears;3.5
West Ice;20101208;Peninsula e Illes Balears;3.5
West Red;20101208;Peninsula e Illes Balears;3.5
West Silver;20101208;Peninsula e Illes Balears;3.6
Windsor Blue King Size;20101208;Peninsula e Illes Balears;3.6
Windsor Blue Superkings;20101208;Peninsula e Illes Balears;3.6
Xtreme American Blend;20101208;Peninsula e Illes Balears;3.6
Pueblo Cigarette;20101208;Peninsula e Illes Balears;3.6
Selection Panatela (25);20101208;Ceuta y Melilla;4.6
Selection Robusto (25);20101208;Ceuta y Melilla;3.05
Selection Torpedo (25);20101208;Ceuta y Melilla;3.6
Selection Tubos (25);20101208;Ceuta y Melilla;2.65
Roll’s:;20101208;Ceuta y Melilla;4.0
AB Fine Flavour Filter (17);20101208;Ceuta y Melilla;4.4
AB Full Flavour Filter (17);20101208;Ceuta y Melilla;3.6
3,50;20101208;Ceuta y Melilla;2.9
Amiral Dutch Blend (30 g);20101208;Ceuta y Melilla;2.9
3,50;20101208;Ceuta y Melilla;3.7
Amsterdamer Shag (40 g);20101208;Ceuta y Melilla;3.2
5,25;20101208;Ceuta y Melilla;3.6
Arizona American Cigarette Blend Volume (135 g);20101208;Ceuta y Melilla;3.6
15,50;20101208;Ceuta y Melilla;3.9
Arizona Rubio American Blend (30 g);20101208;Ceuta y Melilla;3.9
3,50;20101208;Ceuta y Melilla;3.9
Arlondo Dark (200 g);20101208;Ceuta y Melilla;3.9
23,00;20101208;Ceuta y Melilla;3.9
Arlondo Dark (40 g);20101208;Ceuta y Melilla;4.9
Elixyr Menthol;20101208;Ceuta y Melilla;1.9
Elixyr Red;20101208;Ceuta y Melilla;2.6
L&M Blue Label Duro;20101208;Ceuta y Melilla;1.9
L&M Red Label Duro;20101208;Ceuta y Melilla;1.9
Marlboro Gold Duro;20101208;Ceuta y Melilla;1.9
Marlboro Red Blando;20101208;Ceuta y Melilla;2.4
Marlboro Red Duro;20101208;Ceuta y Melilla;2.4
Surfside Cubalibre Flavor;20101208;Ceuta y Melilla;2.7
Surfside Mango Tropic Flavor;20101208;Ceuta y Melilla;2.7
Surfside Mojito Flavor;20101208;Ceuta y Melilla;2.7
Surfside Piña Colada Flavor;20101208;Ceuta y Melilla;2.5
Surfside Tequila Sunrise Flavor;20101208;Ceuta y Melilla;2.5
Surfside Vanilla Flavor;20101208;Ceuta y Melilla;2.5
Filter (el envase de 20);20101208;Ceuta y Melilla;1.55
Pocket (el envase de 20);20101208;Ceuta y Melilla;2.35
Pocket Filter (el envase de 20);20101208;Ceuta y Melilla;5.1
Neos:;20101208;Ceuta y Melilla;2.35
Cappriccio (el envase de 20);20101208;Ceuta y Melilla;1.7
Country Cigarillos (el envase de 20);20101208;Ceuta y Melilla;1.7
Feelings Vanilla (el envase de 20);20101208;Ceuta y Melilla;3.1
Mini Java (el envase de 20);20101208;Ceuta y Melilla;3.6
Mini Java (el envase de 50);20101208;Ceuta y Melilla;3.1
Mini Reserva 50% Cuban Filler (el envase de 20);20101208;Ceuta y Melilla;3.0
Mini Vanilla (el envase de 20);20101208;Ceuta y Melilla;3.1
Pacific (el envase de 10);20101208;Ceuta y Melilla;7.65
Pacific Aromatic (el envase de10);20101208;Ceuta y Melilla;3.1
Flandria Halfzware Shag Natural (200 g);20101208;Ceuta y Melilla;2.3
Flandria Negro (20 g);20101208;Ceuta y Melilla;2.3
Flandria Sauvage (100 g);20101208;Ceuta y Melilla;3.1
Flandria Sauvage (20 g);20101208;Ceuta y Melilla;4.1
Boncalo Duro;20110510;Peninsula e Illes Balears;3.9
Brooklyn Azul Duro;20110510;Peninsula e Illes Balears;3.9
Brooklyn Rojo Duro;20110510;Peninsula e Illes Balears;3.9
Davidoff Classic;20110510;Peninsula e Illes Balears;3.9
Davidoff Gold;20110510;Peninsula e Illes Balears;3.4
Diana Duro;20110510;Peninsula e Illes Balears;3.4
Ducados 25 Azul Duro;20110510;Peninsula e Illes Balears;4.4
Ducados Azul Blando;20110510;Peninsula e Illes Balears;4.4
Ducados Azul Duro;20110510;Peninsula e Illes Balears;3.75
Ducados Azul/Blanco Blando;20110510;Peninsula e Illes Balears;4.8
Ducados Azul/Blanco Duro;20110510;Peninsula e Illes Balears;3.95
Ducados Blanco Duro;20110510;Peninsula e Illes Balears;3.95
Ducados Internacional Duro;20110510;Peninsula e Illes Balears;3.95
Ducados Lujo Duro;20110510;Peninsula e Illes Balears;3.95
Ducados Rubio 100’S;20110510;Peninsula e Illes Balears;3.95
Ducados Rubio Azul;20110510;Peninsula e Illes Balears;4.45
Ducados Rubio Azul Blando;20110510;Peninsula e Illes Balears;4.25
Ducados Rubio Mentol;20110510;Peninsula e Illes Balears;3.7
Ducados Rubio Rojo;20110510;Peninsula e Illes Balears;3.7
Ducados Rubio Rojo 25;20110510;Peninsula e Illes Balears;3.55
Ducados Rubio Rojo Blando;20110510;Peninsula e Illes Balears;3.7
Embassy N.º 1;20110510;Peninsula e Illes Balears;3.7
Fine 120 Azul Duro;20110510;Peninsula e Illes Balears;4.5
Fine 120 Menthol Duro;20110510;Peninsula e Illes Balears;3.55
Fine 120 Rojo Blend Duro;20110510;Peninsula e Illes Balears;4.35
For U! by Fortuna;20110510;Peninsula e Illes Balears;4.55
Fortuna 24 Azul Duro;20110510;Peninsula e Illes Balears;4.55
Fortuna 24 Rojo Duro;20110510;Peninsula e Illes Balears;4.55
Fortuna Fresh;20110510;Peninsula e Illes Balears;3.7
Fortuna Menthol Duro;20110510;Peninsula e Illes Balears;4.4
Fortuna Plata Duro;20110510;Peninsula e Illes Balears;4.4
Fortuna Red Line;20110510;Peninsula e Illes Balears;3.85
Fortuna Rojo Blando;20110510;Peninsula e Illes Balears;3.85
Fortuna Rojo Duro 20;20110510;Peninsula e Illes Balears;3.85
Fortuna XL;20110510;Peninsula e Illes Balears;3.85
Fortuna XL Duro;20110510;Peninsula e Illes Balears;3.7
Gauloises Brunes;20110510;Peninsula e Illes Balears;3.85
Gauloises Rubio Amarillo;20110510;Peninsula e Illes Balears;3.85
Gauloises Rubio Azul;20110510;Peninsula e Illes Balears;3.85
Gauloises Rubio Rojo;20110510;Peninsula e Illes Balears;3.85
Gitanes Cortos Con Filtro Duro;20110510;Peninsula e Illes Balears;3.75
Gitanes Cortos Sin Filtro Duro;20110510;Peninsula e Illes Balears;3.75
Gold Leaf Ks;20110510;Peninsula e Illes Balears;3.75
Habanos Blando;20110510;Peninsula e Illes Balears;3.75
Habanos Duro;20110510;Peninsula e Illes Balears;4.4
JPS American Blend Red;20110510;Peninsula e Illes Balears;4.4
JPS American Blend Red 100’S;20110510;Peninsula e Illes Balears;4.15
JPS American Blend Red Blando;20110510;Peninsula e Illes Balears;4.2
JPS American Blend Silver;20110510;Peninsula e Illes Balears;4.2
JPS American Blend White;20110510;Peninsula e Illes Balears;3.6
JPS Black;20110510;Peninsula e Illes Balears;3.6
JPS Green Menthol;20110510;Peninsula e Illes Balears;3.5
Lambert & Butler Gold;20110510;Peninsula e Illes Balears;3.6
Lambert & Butler KS;20110510;Peninsula e Illes Balears;3.6
Lambert & Butler Menthol;20110510;Peninsula e Illes Balears;3.7
News Azul Duro;20110510;Peninsula e Illes Balears;3.6
News Rojo 30 Duro;20110510;Peninsula e Illes Balears;4.2
News Rojo Duro;20110510;Peninsula e Illes Balears;4.2
Nobel Blando;20110510;Peninsula e Illes Balears;4.2
Nobel Duro;20110510;Peninsula e Illes Balears;3.6
Nobel Plata;20110510;Peninsula e Illes Balears;5.35
Nobel Style;20110510;Peninsula e Illes Balears;3.6
Nobel Triple Filtro;20110510;Peninsula e Illes Balears;3.85
Partagás Duro;20110510;Peninsula e Illes Balears;3.85
R1 Azul;20110510;Peninsula e Illes Balears;3.85
R1 Rojo;20110510;Peninsula e Illes Balears;3.6
R1 Slim Line;20110510;Peninsula e Illes Balears;3.85
Regal Ks;20110510;Peninsula e Illes Balears;4.2
Richmond King Size;20110510;Peninsula e Illes Balears;4.3
Richmond Superkings;20110510;Peninsula e Illes Balears;4.3
Richmond Superkings Gold;20110510;Peninsula e Illes Balears;4.3
Richmond Superkings Menthol;20110510;Peninsula e Illes Balears;4.35
Sombra Blando;20110510;Peninsula e Illes Balears;3.8
Superkings;20110510;Peninsula e Illes Balears;3.8
Superkings Blue;20110510;Peninsula e Illes Balears;3.8
Superkings Menthol;20110510;Peninsula e Illes Balears;3.8
West Blue;20110510;Peninsula e Illes Balears;3.9
West Ice;20110510;Peninsula e Illes Balears;4.25
West Silver;20110510;Peninsula e Illes Balears;4.25
Windsor Blue King Size;20110510;Peninsula e Illes Balears;4.25
Windsor Blue Superkings;20110510;Peninsula e Illes Balears;3.6
B.N. Clásico Duro;20110520;Peninsula e Illes Balears;3.8
Boncalo Duro;20110520;Peninsula e Illes Balears;3.8
Brooklyn Azul Duro;20110520;Peninsula e Illes Balears;3.8
Brooklyn Rojo Duro;20110520;Peninsula e Illes Balears;3.8
Davidoff Classic;20110520;Peninsula e Illes Balears;3.3
Davidoff Gold;20110520;Peninsula e Illes Balears;3.3
Diana Duro;20110520;Peninsula e Illes Balears;4.3
Ducados 25 Azul Duro;20110520;Peninsula e Illes Balears;4.3
Ducados Azul Blando;20110520;Peninsula e Illes Balears;3.65
Ducados Azul Duro;20110520;Peninsula e Illes Balears;4.7
Ducados Azul/Blanco Blando;20110520;Peninsula e Illes Balears;3.85
Ducados Azul/Blanco Duro;20110520;Peninsula e Illes Balears;3.85
Ducados Blanco Duro;20110520;Peninsula e Illes Balears;3.85
Ducados Internacional Duro;20110520;Peninsula e Illes Balears;3.85
Ducados Lujo Duro;20110520;Peninsula e Illes Balears;3.85
Ducados Rubio 100’S;20110520;Peninsula e Illes Balears;4.35
Ducados Rubio Azul;20110520;Peninsula e Illes Balears;4.15
Ducados Rubio Azul Blando;20110520;Peninsula e Illes Balears;3.5
Ducados Rubio Mentol;20110520;Peninsula e Illes Balears;3.5
Ducados Rubio Rojo;20110520;Peninsula e Illes Balears;3.4
Ducados Rubio Rojo 24;20110520;Peninsula e Illes Balears;3.5
Ducados Rubio Rojo 25;20110520;Peninsula e Illes Balears;3.5
Ducados Rubio Rojo Blando;20110520;Peninsula e Illes Balears;4.1
Embassy N.º 1;20110520;Peninsula e Illes Balears;4.3
Fine 120 Azul Duro;20110520;Peninsula e Illes Balears;3.4
Fine 120 Menthol Duro;20110520;Peninsula e Illes Balears;4.25
Fine 120 Rojo Blend Duro;20110520;Peninsula e Illes Balears;4.45
For U! by Fortuna;20110520;Peninsula e Illes Balears;4.45
Fortuna 24 Azul Duro;20110520;Peninsula e Illes Balears;4.45
Fortuna 24 Rojo Duro;20110520;Peninsula e Illes Balears;3.55
Fortuna Azul Duro 20;20110520;Peninsula e Illes Balears;4.25
Fortuna Fresh;20110520;Peninsula e Illes Balears;4.25
Fortuna Menthol Duro;20110520;Peninsula e Illes Balears;3.7
Fortuna Plata Duro;20110520;Peninsula e Illes Balears;3.7
Fortuna Red Line;20110520;Peninsula e Illes Balears;3.7
Fortuna Rojo Blando;20110520;Peninsula e Illes Balears;3.7
Fortuna Rojo Duro 20;20110520;Peninsula e Illes Balears;3.55
Fortuna XL;20110520;Peninsula e Illes Balears;3.7
Fortuna XL Duro;20110520;Peninsula e Illes Balears;3.7
Gauloises Brunes;20110520;Peninsula e Illes Balears;3.7
Gauloises Rubio Amarillo;20110520;Peninsula e Illes Balears;3.7
Gauloises Rubio Azul;20110520;Peninsula e Illes Balears;3.65
Gauloises Rubio Rojo;20110520;Peninsula e Illes Balears;3.65
Gitanes Cortos Con Filtro Duro;20110520;Peninsula e Illes Balears;3.65
Gitanes Cortos Sin Filtro Duro;20110520;Peninsula e Illes Balears;3.65
Gold Leaf Ks;20110520;Peninsula e Illes Balears;4.3
Habanos Blando;20110520;Peninsula e Illes Balears;4.3
Habanos Duro;20110520;Peninsula e Illes Balears;4.05
JPS American Blend Red;20110520;Peninsula e Illes Balears;4.1
JPS American Blend Red 100’S;20110520;Peninsula e Illes Balears;4.1
JPS American Blend Red Blando;20110520;Peninsula e Illes Balears;3.5
JPS American Blend Silver;20110520;Peninsula e Illes Balears;3.5
JPS American Blend White;20110520;Peninsula e Illes Balears;3.4
JPS Black;20110520;Peninsula e Illes Balears;3.5
JPS Green Menthol;20110520;Peninsula e Illes Balears;3.5
Lambert & Butler Gold;20110520;Peninsula e Illes Balears;3.6
Lambert & Butler KS;20110520;Peninsula e Illes Balears;3.5
Lambert & Butler Menthol;20110520;Peninsula e Illes Balears;4.1
News Azul Duro;20110520;Peninsula e Illes Balears;4.1
News Rojo 30 Duro;20110520;Peninsula e Illes Balears;4.1
News Rojo Duro;20110520;Peninsula e Illes Balears;3.5
Nobel Blando;20110520;Peninsula e Illes Balears;5.25
Nobel Duro;20110520;Peninsula e Illes Balears;3.5
Nobel Plata;20110520;Peninsula e Illes Balears;3.7
Nobel Style;20110520;Peninsula e Illes Balears;3.7
Nobel Triple Filtro;20110520;Peninsula e Illes Balears;3.7
